care,pn,bp,poc,disease,metric,year,value
high,high,low,True,syph,prevalence,2028,0.0017211342784480353
high,high,low,True,syph,prevalence,2029,0.0015336140894124449
high,high,low,True,syph,prevalence,2030,0.0006040170502948159
high,high,low,True,syph,prevalence,2031,0.0005632770617239372
high,high,low,True,syph,prevalence,2032,0.0006761505641095111
high,high,low,True,syph,prevalence,2033,0.0005810310529712161
high,high,low,True,syph,prevalence,2034,0.0004925912483773188
high,high,low,True,syph,prevalence,2035,0.0008766046389217313
high,high,low,True,syph,prevalence,2036,0.0010830261545931945
high,high,low,True,syph,prevalence,2037,0.0010601054679711633
high,high,low,True,syph,prevalence,2038,0.0008990047423377204
high,high,low,True,syph,prevalence,2039,0.0006156934479569786
high,high,low,True,syph,prevalence,2040,0.00048389326697082815
high,high,moderate,True,syph,prevalence,2027,0.0018278140085491133
high,high,moderate,True,syph,prevalence,2028,0.0010559821980516122
high,high,moderate,True,syph,prevalence,2029,0.0006708826071934783
high,high,moderate,True,syph,prevalence,2030,0.0003704180219070588
high,high,moderate,True,syph,prevalence,2031,0.00038946608951073437
high,high,moderate,True,syph,prevalence,2032,0.00031263862179758435
high,high,moderate,True,syph,prevalence,2033,0.00016372012172088016
high,high,moderate,True,syph,prevalence,2034,8.16360634997906e-05
high,high,moderate,True,syph,prevalence,2035,7.741989190393423e-06
high,high,moderate,True,syph,prevalence,2036,0.0
high,high,moderate,True,syph,prevalence,2037,0.0
high,high,moderate,True,syph,prevalence,2038,0.0
high,high,moderate,True,syph,prevalence,2039,0.0
high,high,moderate,True,syph,prevalence,2040,0.0
high,high,none,True,syph,prevalence,2027,0.0019065714440398296
high,high,none,True,syph,prevalence,2028,0.0015761787559629213
high,high,none,True,syph,prevalence,2029,0.0012880390407775176
high,high,none,True,syph,prevalence,2030,0.0006336343533880598
high,high,none,True,syph,prevalence,2031,0.00038462173581257404
high,high,none,True,syph,prevalence,2032,0.00019116176580046543
high,high,none,True,syph,prevalence,2033,0.0003514062248320187
high,high,none,True,syph,prevalence,2034,0.0003975455373742924
high,high,none,True,syph,prevalence,2035,0.0005693360708560149
high,high,none,True,syph,prevalence,2036,0.0009699776550409633
high,high,none,True,syph,prevalence,2037,0.0010544292775675397
high,high,none,True,syph,prevalence,2038,0.0011094594081517187
high,high,none,True,syph,prevalence,2039,0.0007453592878530927
high,high,none,True,syph,prevalence,2040,0.0007229883518543313
high,low,high,True,syph,prevalence,2027,0.002074473363042745
high,low,high,True,syph,prevalence,2028,0.0015394811266275668
high,low,high,True,syph,prevalence,2029,0.0010499647995812586
high,low,high,True,syph,prevalence,2030,0.0006344742246045695
high,low,high,True,syph,prevalence,2031,0.0002641735338656741
high,low,high,True,syph,prevalence,2032,6.854290622420379e-05
high,low,high,True,syph,prevalence,2033,1.319087191663369e-06
high,low,high,True,syph,prevalence,2034,0.0
high,low,high,True,syph,prevalence,2035,0.0
high,low,high,True,syph,prevalence,2036,0.0
high,low,high,True,syph,prevalence,2037,0.0
high,low,high,True,syph,prevalence,2038,0.0
high,low,high,True,syph,prevalence,2039,0.0
high,low,high,True,syph,prevalence,2040,0.0
high,low,low,True,syph,prevalence,2027,0.0021187951810700406
high,low,low,True,syph,prevalence,2028,0.001761534567196289
high,low,low,True,syph,prevalence,2029,0.0016765404181613632
high,low,low,True,syph,prevalence,2030,0.0010224754428663327
high,low,low,True,syph,prevalence,2031,0.0005623830892497215
high,low,low,True,syph,prevalence,2032,0.00041623394226992735
high,low,low,True,syph,prevalence,2033,0.0003853077777577259
high,low,low,True,syph,prevalence,2034,0.0004265872590654648
high,low,low,True,syph,prevalence,2035,0.00038806376024860795
high,low,low,True,syph,prevalence,2036,0.0002426294927670649
high,low,low,True,syph,prevalence,2037,6.35346396466854e-05
high,low,low,True,syph,prevalence,2038,8.891682480752286e-06
high,low,low,True,syph,prevalence,2039,0.0
high,low,low,True,syph,prevalence,2040,0.0
high,low,moderate,True,syph,prevalence,2027,0.002098048752803577
high,low,moderate,True,syph,prevalence,2028,0.0016493075877318593
high,low,moderate,True,syph,prevalence,2029,0.0011861793041775843
high,low,moderate,True,syph,prevalence,2030,0.0010707096656658332
high,low,moderate,True,syph,prevalence,2031,0.0007679510165766821
high,low,moderate,True,syph,prevalence,2032,0.00041295151682924005
high,low,moderate,True,syph,prevalence,2033,0.00027694048241336846
high,low,moderate,True,syph,prevalence,2034,0.00018303895162298793
high,low,moderate,True,syph,prevalence,2035,6.28572321740756e-05
high,low,moderate,True,syph,prevalence,2036,8.812359467556166e-06
high,low,moderate,True,syph,prevalence,2037,0.0
high,low,moderate,True,syph,prevalence,2038,0.0
high,low,moderate,True,syph,prevalence,2039,0.0
high,low,moderate,True,syph,prevalence,2040,0.0
high,low,none,True,syph,prevalence,2027,0.0021809482767010976
high,low,none,True,syph,prevalence,2028,0.0021694309812711854
high,low,none,True,syph,prevalence,2029,0.0024252602553107043
high,low,none,True,syph,prevalence,2030,0.0018205119523188509
high,low,none,True,syph,prevalence,2031,0.0016964870260120835
high,low,none,True,syph,prevalence,2032,0.00128761619853154
high,low,none,True,syph,prevalence,2033,0.0009393804151384865
high,low,none,True,syph,prevalence,2034,0.0010226282481850054
high,low,none,True,syph,prevalence,2035,0.0015760329063415918
high,low,none,True,syph,prevalence,2036,0.0020638484642788025
high,low,none,True,syph,prevalence,2037,0.0018343826031805572
high,low,none,True,syph,prevalence,2038,0.001458816352145527
high,low,none,True,syph,prevalence,2039,0.001365807264281064
high,low,none,True,syph,prevalence,2040,0.0016601954746284643
high,moderate,high,True,syph,prevalence,2027,0.0019939401678458228
high,moderate,high,True,syph,prevalence,2028,0.0013852247948764752
high,moderate,high,True,syph,prevalence,2029,0.0011609800525075565
high,moderate,high,True,syph,prevalence,2030,0.0004075880775868203
high,moderate,high,True,syph,prevalence,2031,0.0003122256045477081
high,moderate,high,True,syph,prevalence,2032,0.00039401208361157703
high,moderate,high,True,syph,prevalence,2033,0.0002879598756411627
high,moderate,high,True,syph,prevalence,2034,0.00014747960135205954
high,moderate,high,True,syph,prevalence,2035,1.9252648184066606e-05
high,moderate,high,True,syph,prevalence,2036,0.0
high,moderate,high,True,syph,prevalence,2037,0.0
high,moderate,high,True,syph,prevalence,2038,0.0
high,moderate,high,True,syph,prevalence,2039,0.0
high,moderate,high,True,syph,prevalence,2040,0.0
high,moderate,low,True,syph,prevalence,2027,0.0020078149975936883
high,moderate,low,True,syph,prevalence,2028,0.0015603785442573179
high,moderate,low,True,syph,prevalence,2029,0.0016953171224568183
high,moderate,low,True,syph,prevalence,2030,0.0006861738118125297
high,moderate,low,True,syph,prevalence,2031,0.0007086354551958363
high,moderate,low,True,syph,prevalence,2032,0.0006974934232394227
high,moderate,low,True,syph,prevalence,2033,0.0003142148469602017
high,moderate,low,True,syph,prevalence,2034,4.638726529546108e-05
high,moderate,low,True,syph,prevalence,2035,0.0
high,moderate,low,True,syph,prevalence,2036,0.0
high,moderate,low,True,syph,prevalence,2037,0.0
high,moderate,low,True,syph,prevalence,2038,0.0
high,moderate,low,True,syph,prevalence,2039,0.0
high,moderate,low,True,syph,prevalence,2040,0.0
high,moderate,moderate,True,syph,prevalence,2027,0.002024435733506732
high,moderate,moderate,True,syph,prevalence,2028,0.0013711070334635818
high,moderate,moderate,True,syph,prevalence,2029,0.0009166623734960634
high,moderate,moderate,True,syph,prevalence,2030,0.0006959850827518363
high,moderate,moderate,True,syph,prevalence,2031,0.0005068009980050924
high,moderate,moderate,True,syph,prevalence,2032,0.0004136113001001047
high,moderate,moderate,True,syph,prevalence,2033,0.00020134635488140403
high,moderate,moderate,True,syph,prevalence,2034,4.582208550591028e-05
high,moderate,moderate,True,syph,prevalence,2035,6.893080664778745e-06
high,moderate,moderate,True,syph,prevalence,2036,0.0
high,moderate,moderate,True,syph,prevalence,2037,0.0
high,moderate,moderate,True,syph,prevalence,2038,0.0
high,moderate,moderate,True,syph,prevalence,2039,0.0
high,moderate,moderate,True,syph,prevalence,2040,0.0
high,moderate,none,True,syph,prevalence,2027,0.002071371787927423
high,moderate,none,True,syph,prevalence,2028,0.0019471680803237108
high,moderate,none,True,syph,prevalence,2029,0.002324911026062056
high,moderate,none,True,syph,prevalence,2030,0.0014166350057416538
high,moderate,none,True,syph,prevalence,2031,0.0008825642233747441
high,moderate,none,True,syph,prevalence,2032,0.0006841954520189579
high,moderate,none,True,syph,prevalence,2033,0.000493111495908002
high,moderate,none,True,syph,prevalence,2034,0.00025688346757214963
high,moderate,none,True,syph,prevalence,2035,0.0001617129137404266
high,moderate,none,True,syph,prevalence,2036,5.4614815405483907e-05
high,moderate,none,True,syph,prevalence,2037,2.0132654769410962e-05
high,moderate,none,True,syph,prevalence,2038,0.0
high,moderate,none,True,syph,prevalence,2039,0.0
high,moderate,none,True,syph,prevalence,2040,0.0
low,baseline,high,True,syph,prevalence,2027,0.0022186977268518105
low,baseline,high,True,syph,prevalence,2028,0.0021311044565620833
low,baseline,high,True,syph,prevalence,2029,0.0018023630026736165
low,baseline,high,True,syph,prevalence,2030,0.0014326036259078882
low,baseline,high,True,syph,prevalence,2031,0.0010375997638526026
low,baseline,high,True,syph,prevalence,2032,0.0007457364900647052
low,baseline,high,True,syph,prevalence,2033,0.0004962919696525619
low,baseline,high,True,syph,prevalence,2034,0.000187004290083802
low,baseline,high,True,syph,prevalence,2035,2.7445936697266083e-05
low,baseline,high,True,syph,prevalence,2036,0.0
low,baseline,high,True,syph,prevalence,2037,0.0
low,baseline,high,True,syph,prevalence,2038,0.0
low,baseline,high,True,syph,prevalence,2039,0.0
low,baseline,high,True,syph,prevalence,2040,0.0
low,baseline,low,True,syph,prevalence,2027,0.00224544048442983
low,baseline,low,True,syph,prevalence,2028,0.002289891872088415
low,baseline,low,True,syph,prevalence,2029,0.0025975522109188127
low,baseline,low,True,syph,prevalence,2030,0.002375983750327195
low,baseline,low,True,syph,prevalence,2031,0.0016525089218948502
low,baseline,low,True,syph,prevalence,2032,0.00185908992795901
low,baseline,low,True,syph,prevalence,2033,0.002305975383890073
low,baseline,low,True,syph,prevalence,2034,0.0029391921939754453
low,baseline,low,True,syph,prevalence,2035,0.0028050759139351808
low,baseline,low,True,syph,prevalence,2036,0.002555335798648304
low,baseline,low,True,syph,prevalence,2037,0.0026768456940354434
low,baseline,low,True,syph,prevalence,2038,0.002820457740950245
low,baseline,low,True,syph,prevalence,2039,0.003181460809746295
low,baseline,low,True,syph,prevalence,2040,0.003064565956132221
low,baseline,moderate,True,syph,prevalence,2027,0.0022339555866003557
low,baseline,moderate,True,syph,prevalence,2028,0.0022395601205188174
low,baseline,moderate,True,syph,prevalence,2029,0.00263990217521302
low,baseline,moderate,True,syph,prevalence,2030,0.0022223147790958043
low,baseline,moderate,True,syph,prevalence,2031,0.001708479976672304
low,baseline,moderate,True,syph,prevalence,2032,0.0029577908879708306
low,baseline,moderate,True,syph,prevalence,2033,0.00340648609135994
low,baseline,moderate,True,syph,prevalence,2034,0.0028557084482730396
low,baseline,moderate,True,syph,prevalence,2035,0.002929118630050292
low,baseline,moderate,True,syph,prevalence,2036,0.002008154442684123
low,baseline,moderate,True,syph,prevalence,2037,0.0023646205613173732
low,baseline,moderate,True,syph,prevalence,2038,0.002291099287747564
low,baseline,moderate,True,syph,prevalence,2039,0.0019933224286616427
low,baseline,moderate,True,syph,prevalence,2040,0.0021382842509603075
low,baseline,none,True,syph,prevalence,2027,0.002296038067992576
low,baseline,none,True,syph,prevalence,2028,0.002368745781997801
low,baseline,none,True,syph,prevalence,2029,0.0031592222608827444
low,baseline,none,True,syph,prevalence,2030,0.0036022344368386
low,baseline,none,True,syph,prevalence,2031,0.004062588037940373
low,baseline,none,True,syph,prevalence,2032,0.0038105692363004117
low,baseline,none,True,syph,prevalence,2033,0.0034713258221080144
low,baseline,none,True,syph,prevalence,2034,0.002896547390103897
low,baseline,none,True,syph,prevalence,2035,0.0033414613140985996
low,baseline,none,True,syph,prevalence,2036,0.0025510364228447198
low,baseline,none,True,syph,prevalence,2037,0.0021550126395508762
low,baseline,none,True,syph,prevalence,2038,0.002035636580039431
low,baseline,none,True,syph,prevalence,2039,0.002190449990765584
low,baseline,none,True,syph,prevalence,2040,0.002645427389677926
low,high,high,True,syph,prevalence,2027,0.0018832295393675547
low,high,high,True,syph,prevalence,2028,0.0016268323319325773
low,high,high,True,syph,prevalence,2029,0.00169276631591688
low,high,high,True,syph,prevalence,2030,0.0019123019265359473
low,high,high,True,syph,prevalence,2031,0.0020864701423962016
low,high,high,True,syph,prevalence,2032,0.0024606282188900028
low,high,high,True,syph,prevalence,2033,0.0024758925446309392
low,high,high,True,syph,prevalence,2034,0.0022998456609196064
low,high,high,True,syph,prevalence,2035,0.0021962620263545215
low,high,high,True,syph,prevalence,2036,0.002252079804714095
low,high,high,True,syph,prevalence,2037,0.001955519315704003
low,high,high,True,syph,prevalence,2038,0.0018033238821275797
low,high,high,True,syph,prevalence,2039,0.0019663285944366894
low,high,high,True,syph,prevalence,2040,0.0022950366376330708
low,high,low,True,syph,prevalence,2027,0.001949485172332058
low,high,low,True,syph,prevalence,2028,0.0017378363339196228
low,high,low,True,syph,prevalence,2029,0.002216477039357076
low,high,low,True,syph,prevalence,2030,0.0016127444888043366
low,high,low,True,syph,prevalence,2031,0.001272878545663669
low,high,low,True,syph,prevalence,2032,0.0015364633908368061
low,high,low,True,syph,prevalence,2033,0.001803242383958974
low,high,low,True,syph,prevalence,2034,0.0019551066027930957
low,high,low,True,syph,prevalence,2035,0.0018509844176921263
low,high,low,True,syph,prevalence,2036,0.0019555633177594954
low,high,low,True,syph,prevalence,2037,0.0017857746567215918
low,high,low,True,syph,prevalence,2038,0.0016920615083208749
low,high,low,True,syph,prevalence,2039,0.0014921552246859736
low,high,low,True,syph,prevalence,2040,0.00167288815152772
low,high,moderate,True,syph,prevalence,2027,0.0018624463715024274
low,high,moderate,True,syph,prevalence,2028,0.0017341102320531051
low,high,moderate,True,syph,prevalence,2029,0.0019272295262334944
low,high,moderate,True,syph,prevalence,2030,0.002010823556062197
low,high,moderate,True,syph,prevalence,2031,0.001984094156135349
low,high,moderate,True,syph,prevalence,2032,0.0014862780022533858
low,high,moderate,True,syph,prevalence,2033,0.0020151483155347377
low,high,moderate,True,syph,prevalence,2034,0.002236380755807517
low,high,moderate,True,syph,prevalence,2035,0.0016251187718749015
low,high,moderate,True,syph,prevalence,2036,0.000987372598276419
low,high,moderate,True,syph,prevalence,2037,0.0008565277011739625
low,high,moderate,True,syph,prevalence,2038,0.0008847506831889953
low,high,moderate,True,syph,prevalence,2039,0.0015858296436121247
low,high,moderate,True,syph,prevalence,2040,0.0021706069404120007
low,high,none,True,syph,prevalence,2027,0.0019094857552536953
low,high,none,True,syph,prevalence,2028,0.001789510197475665
low,high,none,True,syph,prevalence,2029,0.0023093405101089356
low,high,none,True,syph,prevalence,2030,0.0023662117762137894
low,high,none,True,syph,prevalence,2031,0.0019617626096089494
low,high,none,True,syph,prevalence,2032,0.002147448032789653
low,high,none,True,syph,prevalence,2033,0.0024601175664506593
low,high,none,True,syph,prevalence,2034,0.002628216244621066
low,high,none,True,syph,prevalence,2035,0.002307954837689408
low,high,none,True,syph,prevalence,2036,0.0023744250372239747
low,high,none,True,syph,prevalence,2037,0.002074370511557218
low,high,none,True,syph,prevalence,2038,0.002661842088020125
low,high,none,True,syph,prevalence,2039,0.003508532160936567
