cell,care,pn,bp,poc,draw,hiv_new_inf,hiv_new_inf_f,hiv_new_inf_m,hiv_prev_end,hiv_new_treated,hiv_new_treated_f,hiv_new_treated_m,hiv_new_treated_success,hiv_new_treated_success_f,hiv_new_treated_success_m,hiv_new_treated_unnecessary,hiv_new_treated_unnecessary_f,hiv_new_treated_unnecessary_m,hiv_prop_treated,ng_new_inf,ng_new_inf_f,ng_new_inf_m,ng_prev_end,ng_new_treated,ng_new_treated_f,ng_new_treated_m,ng_new_treated_success,ng_new_treated_success_f,ng_new_treated_success_m,ng_new_treated_unnecessary,ng_new_treated_unnecessary_f,ng_new_treated_unnecessary_m,ng_prop_treated,ct_new_inf,ct_new_inf_f,ct_new_inf_m,ct_prev_end,ct_new_treated,ct_new_treated_f,ct_new_treated_m,ct_new_treated_success,ct_new_treated_success_f,ct_new_treated_success_m,ct_new_treated_unnecessary,ct_new_treated_unnecessary_f,ct_new_treated_unnecessary_m,ct_prop_treated,tv_new_inf,tv_new_inf_f,tv_new_inf_m,tv_prev_end,tv_new_treated,tv_new_treated_f,tv_new_treated_m,tv_new_treated_success,tv_new_treated_success_f,tv_new_treated_success_m,tv_new_treated_unnecessary,tv_new_treated_unnecessary_f,tv_new_treated_unnecessary_m,tv_prop_treated,syph_new_inf,syph_new_inf_f,syph_new_inf_m,syph_prev_end,syph_new_treated,syph_new_treated_f,syph_new_treated_m,syph_new_treated_success,syph_new_treated_success_f,syph_new_treated_success_m,syph_new_treated_unnecessary,syph_new_treated_unnecessary_f,syph_new_treated_unnecessary_m,syph_sti_prev_end,pn_new_notified,pn_new_attending,pn_new_notified_current,pn_new_notified_previous,pn_new_index_total,pn_new_index_no_sti,pn_new_notified_no_sti,pn_new_attended_no_sti,pn_new_index_total_f,pn_new_index_total_m,pn_new_index_no_sti_f,pn_new_index_no_sti_m,pn_new_notified_f,pn_new_notified_m,pn_new_notified_no_sti_f,pn_new_notified_no_sti_m,pn_new_attending_f,pn_new_attending_m,pn_new_attended_no_sti_f,pn_new_attended_no_sti_m,ng_treated_within_3mo,ng_treated_within_6mo,ct_treated_within_3mo,ct_treated_within_6mo,tv_treated_within_3mo,tv_treated_within_6mo,syph_treated_within_3mo,syph_treated_within_6mo,syph_prop_treated
POC_c-moderate_p-moderate_b-high,moderate,moderate,high,True,75,976140.0,648672.0,327468.0,0.11300217223966821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406246.0,1049220.0,1358070.0,0.0018257506238628003,1436196.0,868434.0,568284.0,584292.0,165648.0,418644.0,827370.0,697218.0,130152.0,0.2507379598630688,5292558.0,2510298.0,2784174.0,0.0224150142212844,3361332.0,1703460.0,1659786.0,2370924.0,936990.0,1433934.0,728886.0,663114.0,65772.0,0.4486510162962224,2735802.0,854688.0,1882506.0,0.0044542978535786005,1388172.0,1010418.0,378624.0,475890.0,261870.0,214020.0,862866.0,717228.0,145638.0,0.17396613629160443,158166.0,85608.0,72558.0,0.005603151873364001,777954.0,422646.0,355656.0,168084.0,99354.0,68730.0,596994.0,317028.0,279966.0,0.00047006774505720003,2484024.0,1861626.0,2484024.0,0.0,4462578.0,1362594.0,1364160.0,988668.0,2427822.0,2034756.0,1275420.0,87174.0,1455858.0,1028166.0,624486.0,739674.0,1176762.0,684864.0,497292.0,491376.0,528786.0,571764.0,1813950.0,2032146.0,338604.0,366792.0,82650.0,109098.0,1.762824185765983
POC_c-moderate_p-moderate_b-high,moderate,moderate,high,True,78,553146.0,381930.0,171216.0,0.08170386420423581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226090.0,2388846.0,2839332.0,0.0026835316700934003,4437522.0,2694390.0,1745394.0,1589142.0,604998.0,984144.0,2786088.0,2066598.0,719490.0,0.30556207627246745,21283854.0,10824888.0,10470798.0,0.079167356578254,16831716.0,8995452.0,7843920.0,13117512.0,6461490.0,6656022.0,2245818.0,1803684.0,442134.0,0.6163211402922593,69886752.0,25654908.0,44270298.0,0.1293451481048502,20117532.0,11958846.0,8168430.0,15378990.0,8845986.0,6533004.0,3043956.0,2135154.0,908802.0,0.2200229098793184,78996.0,41586.0,37410.0,0.0044852055161332,1173978.0,650064.0,524784.0,121974.0,71166.0,50808.0,1046262.0,575244.0,471018.0,0.0006426563127594,14740236.0,10714398.0,14740236.0,0.0,19557252.0,4103790.0,4525218.0,3186462.0,10841766.0,8715486.0,3381342.0,722448.0,8316504.0,6423732.0,1812906.0,2712312.0,6439218.0,4275180.0,1397394.0,1789068.0,1369902.0,1542336.0,8915238.0,10565802.0,12044454.0,12970482.0,24882.0,36888.0,1.544052863436123
POC_c-moderate_p-moderate_b-high,moderate,moderate,high,True,236,278226.0,192966.0,85260.0,0.061222480667050605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211584.0,95004.0,116580.0,0.0,2032146.0,1419666.0,613176.0,65598.0,23316.0,42282.0,1965330.0,1395828.0,569502.0,0.34951096903207474,29370852.0,14363874.0,15017766.0,0.1256217174435798,17107158.0,8190528.0,8924634.0,14288184.0,6372924.0,7915260.0,1265328.0,1116384.0,148944.0,0.4862842957375751,9108204.0,3161058.0,5951670.0,0.0081979070107456,4480674.0,2868738.0,1613850.0,2245122.0,1335450.0,909672.0,2004654.0,1400004.0,604650.0,0.24631841913434363,64206.0,38802.0,25404.0,0.005452596452307201,1074102.0,614394.0,460578.0,108576.0,64380.0,44196.0,956130.0,545142.0,410988.0,0.0,10807140.0,8161992.0,10807140.0,0.0,18227196.0,2349696.0,3865758.0,2829762.0,9176412.0,9050784.0,2094438.0,255258.0,6595296.0,4211844.0,1752180.0,2113578.0,5295342.0,2866650.0,1390608.0,1439154.0,55158.0,62118.0,10752330.0,12084822.0,1493094.0,1654914.0,29232.0,41238.0,1.593495934959349
POC_c-moderate_p-moderate_b-high,moderate,moderate,high,True,263,17226.0,14442.0,2784.0,0.0144056559885158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10506120.0,4253082.0,6256518.0,0.0094888227979844,5609238.0,2881614.0,2729190.0,3140352.0,1051482.0,2088870.0,2333340.0,1784022.0,549318.0,0.29896440055588325,14698476.0,7165842.0,7538898.0,0.052675817076461004,11847312.0,6137502.0,5715030.0,8888268.0,4090740.0,4797528.0,1963242.0,1585488.0,377754.0,0.6050915752748068,39949182.0,14069118.0,25901466.0,0.070714640308738,12060636.0,7189332.0,4875654.0,8603430.0,4824846.0,3778584.0,2517432.0,1828392.0,689040.0,0.21531167526229505,397938.0,197316.0,200622.0,0.011133765832561,1384692.0,740892.0,644148.0,399504.0,205494.0,194010.0,969354.0,526872.0,442482.0,0.0019894964473276,11451810.0,8672160.0,11451810.0,0.0,15388386.0,3532026.0,4351740.0,3196380.0,8091870.0,7296516.0,3000804.0,531222.0,6536832.0,4914978.0,1793766.0,2557974.0,5299344.0,3372816.0,1451682.0,1744698.0,2806620.0,3063096.0,6158034.0,7236834.0,6539964.0,7108944.0,150684.0,209322.0,1.003935286401399
POC_c-moderate_p-moderate_b-high,moderate,moderate,high,True,343,279618.0,191748.0,87870.0,0.062157781834844605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12029664.0,4931682.0,7101114.0,0.012392721591761,4708440.0,1944624.0,2764512.0,3207864.0,927246.0,2280618.0,1368336.0,979098.0,389238.0,0.2669840398885964,16764030.0,7934226.0,8837634.0,0.06986192394864901,10466100.0,4651890.0,5817342.0,8487894.0,3422754.0,5065140.0,1032690.0,837114.0,195576.0,0.5064501571304136,2564934.0,758292.0,1809774.0,0.0013943398663522001,2113230.0,1377384.0,736542.0,619440.0,348348.0,271092.0,1424190.0,989712.0,434478.0,0.2410444131873842,668682.0,348000.0,320682.0,0.0255258001306334,1385736.0,774126.0,612306.0,567762.0,323640.0,244122.0,796398.0,437784.0,358614.0,0.0055519268451992,7159404.0,5438544.0,7159404.0,0.0,12972570.0,1706070.0,2848032.0,2093046.0,5757138.0,7215432.0,1528068.0,178002.0,4569588.0,2589816.0,1428192.0,1419840.0,3684972.0,1753572.0,1136916.0,956130.0,2870304.0,3121386.0,6158208.0,7052916.0,398460.0,444744.0,219588.0,304500.0,0.849076242518865
POC_c-moderate_p-moderate_b-low,moderate,moderate,low,True,75,976140.0,648672.0,327468.0,0.11300375228497181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482088.0,1506144.0,1977684.0,0.0035140755147372,1758792.0,972834.0,786654.0,858864.0,245514.0,613350.0,864084.0,717576.0,146508.0,0.24853871207756553,5705286.0,2698566.0,3008634.0,0.023110691448795802,3692802.0,1842660.0,1852230.0,2634186.0,1040172.0,1594014.0,760206.0,680688.0,79518.0,0.4630108744484092,2846988.0,904626.0,1943928.0,0.004587930816839601,1471344.0,1050090.0,422124.0,516432.0,286752.0,229680.0,901842.0,730800.0,171042.0,0.1822634660704058,234900.0,126150.0,108750.0,0.005970332552426,860778.0,469626.0,391500.0,239424.0,136416.0,103008.0,607434.0,325554.0,281880.0,0.0004850365424244,2803314.0,2110272.0,2803314.0,0.0,4995714.0,1394436.0,1466994.0,1062792.0,2619918.0,2375796.0,1295952.0,98484.0,1683276.0,1120038.0,692694.0,774300.0,1355112.0,755160.0,545490.0,517302.0,776562.0,839898.0,2008308.0,2253648.0,369228.0,400896.0,129282.0,168258.0,1.031821148825065
POC_c-moderate_p-moderate_b-low,moderate,moderate,low,True,78,553146.0,381930.0,171216.0,0.081707263713737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10566498.0,4904190.0,5665440.0,0.0092800343183428,6451398.0,3563520.0,2890662.0,3329838.0,1348500.0,1981338.0,2992974.0,2165430.0,827544.0,0.31596698780554183,25117596.0,12822408.0,12309630.0,0.08884861188449,20495982.0,10895358.0,9610020.0,16369398.0,8161992.0,8207406.0,2330208.0,1824042.0,506166.0,0.6517635174884788,79749420.0,30538914.0,49252440.0,0.1407909709651256,24190350.0,14240334.0,9960108.0,18806964.0,10808706.0,7998258.0,3311916.0,2238336.0,1073580.0,0.2358463297345718,271092.0,142506.0,128586.0,0.00807336992904,1428192.0,798312.0,631272.0,266046.0,148422.0,117624.0,1149966.0,643452.0,506514.0,0.0022760744410228,17645688.0,12932202.0,17645688.0,0.0,24078294.0,4151466.0,4437000.0,3112860.0,13043910.0,11034384.0,3382386.0,769080.0,10141938.0,7503750.0,1791852.0,2645148.0,7869672.0,5062530.0,1363116.0,1749744.0,2934684.0,3243534.0,11194464.0,13337274.0,15401262.0,16430994.0,87000.0,123714.0,0.981386392811296
POC_c-moderate_p-moderate_b-low,moderate,moderate,low,True,236,278226.0,192966.0,85260.0,0.0612228953721766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251256.0,112752.0,138504.0,0.0,2184570.0,1488222.0,696870.0,78996.0,28014.0,50982.0,2103312.0,1459512.0,643800.0,0.354183812757677,32961516.0,16096566.0,16878000.0,0.137215775979534,19681488.0,9490482.0,10197618.0,16564278.0,7513146.0,9051132.0,1284468.0,1119864.0,164604.0,0.5023876252467454,10659414.0,3840354.0,6825150.0,0.010939841645122801,5118558.0,3203340.0,1917132.0,2684646.0,1573482.0,1111164.0,2146986.0,1461426.0,685560.0,0.25167501301570844,111012.0,64032.0,46980.0,0.005605381279918001,1187550.0,682080.0,506514.0,152598.0,89088.0,63510.0,1022946.0,586032.0,436914.0,0.0,12361656.0,9391824.0,12361656.0,0.0,20799612.0,2364834.0,3850794.0,2814450.0,10472016.0,10327596.0,2092350.0,272484.0,7572654.0,4789002.0,1789242.0,2061552.0,6112968.0,3278856.0,1418448.0,1396002.0,66642.0,75168.0,12523824.0,14084778.0,1873458.0,2061900.0,49590.0,68904.0,1.3166144200626961
POC_c-moderate_p-moderate_b-low,moderate,moderate,low,True,263,17226.0,14442.0,2784.0,0.014405386086223201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14015874.0,5798898.0,8222718.0,0.013132921599813403,7010460.0,3467298.0,3546120.0,4316940.0,1528764.0,2788176.0,2502990.0,1869804.0,633186.0,0.307890701805211,17489088.0,8579070.0,8917674.0,0.05967393692018981,14292882.0,7363680.0,6936684.0,11015070.0,5173716.0,5841354.0,2050068.0,1616982.0,433086.0,0.629995522852262,45326652.0,16576284.0,28773858.0,0.07574540691775741,14183958.0,8358090.0,5831436.0,10343256.0,5809512.0,4533744.0,2700132.0,1896600.0,803532.0,0.22813853230837483,88392.0,44196.0,44196.0,0.0057460611677478,1233486.0,667464.0,566544.0,166170.0,84216.0,81954.0,1053918.0,576288.0,477630.0,0.0,13576698.0,10346910.0,13576698.0,0.0,18456354.0,3634338.0,4550448.0,3342192.0,9556080.0,8900274.0,3045000.0,589338.0,7836786.0,5739912.0,1909998.0,2640450.0,6380406.0,3966504.0,1545816.0,1796376.0,3899340.0,4221414.0,7657740.0,9005022.0,8170518.0,8808228.0,36366.0,48894.0,1.879921259842519
POC_c-moderate_p-moderate_b-low,moderate,moderate,low,True,343,279618.0,191748.0,87870.0,0.062159388294626805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15251622.0,6233028.0,9023988.0,0.015038886978045202,5905560.0,2367618.0,3538986.0,4224372.0,1265502.0,2958870.0,1510668.0,1050612.0,460056.0,0.277105012336209,18951384.0,8932812.0,10027446.0,0.0767819747935418,12253080.0,5429148.0,6826890.0,10039278.0,4093350.0,5945928.0,1104204.0,878352.0,225852.0,0.529854175242089,2894838.0,907584.0,1990386.0,0.0015991644838562,2378580.0,1503360.0,876438.0,728016.0,409422.0,318594.0,1574526.0,1051482.0,523044.0,0.2509806758222932,815364.0,433956.0,381408.0,0.025891574134552404,1585836.0,892968.0,693738.0,709920.0,402288.0,307632.0,847728.0,474498.0,373230.0,0.0052514696276942,8525826.0,6503598.0,8525826.0,0.0,15232830.0,1778976.0,3039258.0,2233116.0,6685776.0,8547054.0,1583226.0,195750.0,5451246.0,3074580.0,1542510.0,1496748.0,4414032.0,2089566.0,1226352.0,1006764.0,3807294.0,4116666.0,7269894.0,8352522.0,489810.0,542706.0,298236.0,392196.0,0.8706786171574901
POC_c-moderate_p-moderate_b-moderate,moderate,moderate,moderate,True,75,976140.0,648672.0,327468.0,0.11300217223966821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051786.0,1332492.0,1720860.0,0.0022133214639122,1609500.0,921330.0,688692.0,741240.0,211062.0,530178.0,837462.0,702090.0,135372.0,0.24954690227270127,5398002.0,2545794.0,2854296.0,0.022740611745497203,3468516.0,1741914.0,1728342.0,2453226.0,965700.0,1487526.0,742110.0,667986.0,74124.0,0.4554329388164846,2820888.0,891576.0,1930878.0,0.0049166907947792,1430976.0,1027992.0,403854.0,497640.0,275442.0,222198.0,882354.0,721578.0,160776.0,0.17647605470042663,215064.0,113448.0,101616.0,0.006418571847394201,831198.0,448398.0,383322.0,214542.0,119538.0,95004.0,603084.0,321552.0,281532.0,0.0011751693626434001,2610348.0,1959414.0,2610348.0,0.0,4686690.0,1371990.0,1397394.0,1011288.0,2495508.0,2191182.0,1278726.0,93264.0,1549644.0,1060704.0,645888.0,751506.0,1249842.0,709572.0,512604.0,498684.0,670770.0,726102.0,1874676.0,2096526.0,354438.0,384888.0,110664.0,145638.0,1.6775418042181354
POC_c-moderate_p-moderate_b-moderate,moderate,moderate,moderate,True,78,553146.0,381930.0,171216.0,0.0817027313423602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105094.0,3726036.0,4382712.0,0.007078169833237201,5477868.0,3138090.0,2342040.0,2488374.0,971268.0,1517106.0,2887878.0,2128368.0,759510.0,0.3093901542959848,22924848.0,11676270.0,11261628.0,0.08284107558877321,18405024.0,9794286.0,8618916.0,14486544.0,7149834.0,7336710.0,2301150.0,1833264.0,467886.0,0.6319605990855497,73768518.0,27678354.0,46131228.0,0.13157260229678483,21855792.0,12940206.0,8926374.0,16841808.0,9706242.0,7135566.0,3163320.0,2160036.0,1003284.0,0.22831419288800783,21054.0,11832.0,9222.0,0.0032266702369794,1189464.0,662418.0,528090.0,81084.0,48546.0,32538.0,1102638.0,610740.0,491898.0,0.0,16028184.0,11682882.0,16028184.0,0.0,21622806.0,4161384.0,4545576.0,3185418.0,11816514.0,9806292.0,3424146.0,737238.0,9124386.0,6903798.0,1833090.0,2712486.0,7062660.0,4620222.0,1402092.0,1783326.0,2167344.0,2417904.0,9855360.0,11722380.0,13463598.0,14439912.0,6786.0,10266.0,3.851239669421487
POC_c-moderate_p-moderate_b-moderate,moderate,moderate,moderate,True,236,278226.0,192966.0,85260.0,0.06122331010455341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239250.0,108228.0,131022.0,0.0,2095656.0,1452030.0,644148.0,74994.0,26796.0,48198.0,2018922.0,1424538.0,594384.0,0.35407340822044936,30813312.0,15066312.0,15759180.0,0.1294923452082042,18130800.0,8709570.0,9427842.0,15203772.0,6837330.0,8366442.0,1273158.0,1117254.0,155904.0,0.4933002370671368,9734082.0,3454422.0,6284706.0,0.0093548329449244,4734366.0,3006024.0,1729734.0,2421384.0,1438284.0,983100.0,2063118.0,1421232.0,641886.0,0.24840227668266399,135546.0,79866.0,55680.0,0.0062340785583482,1155882.0,665376.0,491376.0,169476.0,101616.0,67860.0,973878.0,556974.0,416904.0,2.56081946222e-05,11397348.0,8634750.0,11397348.0,0.0,19254318.0,2359092.0,3838962.0,2811492.0,9698760.0,9555558.0,2096700.0,262392.0,6965220.0,4432128.0,1759836.0,2079126.0,5608716.0,3026034.0,1393914.0,1417578.0,63162.0,71340.0,11446938.0,12872868.0,1651608.0,1823694.0,57420.0,78474.0,1.205391527599486
POC_c-moderate_p-moderate_b-moderate,moderate,moderate,moderate,True,263,17226.0,14442.0,2784.0,0.014406105939474001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11944230.0,4827804.0,7120776.0,0.0107923879863382,6198576.0,3104334.0,3096678.0,3657828.0,1241838.0,2415990.0,2383104.0,1807164.0,575940.0,0.3062653231533186,15832782.0,7713072.0,8126496.0,0.0567056196535366,12816144.0,6592686.0,6228852.0,9732516.0,4492158.0,5240358.0,2005002.0,1603236.0,401766.0,0.6150854627101985,42264252.0,15098850.0,27186630.0,0.0730051430035962,12920022.0,7638078.0,5285772.0,9317874.0,5212692.0,4105182.0,2586858.0,1851186.0,735672.0,0.2204271349079688,457446.0,229854.0,227592.0,0.011455050973123201,1472388.0,790308.0,682776.0,453270.0,234378.0,218892.0,1002066.0,546534.0,455532.0,0.0027309236947790005,12259692.0,9289860.0,12259692.0,0.0,16623612.0,3563694.0,4385322.0,3206820.0,8638230.0,7985382.0,3015594.0,548100.0,7053960.0,5205732.0,1839006.0,2546316.0,5720772.0,3569088.0,1478652.0,1728168.0,3281466.0,3569088.0,6744936.0,7931616.0,7200990.0,7793808.0,179742.0,244992.0,0.9908710536325591
POC_c-moderate_p-moderate_b-moderate,moderate,moderate,moderate,True,343,279618.0,191748.0,87870.0,0.062159789976855805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756962.0,5652216.0,8108052.0,0.013949618251123602,5283510.0,2137416.0,3147138.0,3706896.0,1084368.0,2622528.0,1425234.0,1006590.0,418644.0,0.26962529284316183,17728338.0,8372358.0,9364158.0,0.0734174921436156,11224218.0,4965960.0,6261390.0,9152052.0,3698370.0,5453682.0,1057572.0,845118.0,212454.0,0.5164061478442157,2565282.0,772908.0,1795506.0,0.0013236012276060002,2199882.0,1415316.0,785436.0,636666.0,358614.0,278052.0,1491702.0,1015638.0,476064.0,0.2478740488153366,725928.0,384192.0,341736.0,0.024898758981058002,1476738.0,830502.0,646932.0,633360.0,358614.0,274746.0,819714.0,458142.0,361572.0,0.0049510124101894,7734126.0,5887464.0,7734126.0,0.0,13980900.0,1724166.0,2932248.0,2152380.0,6143940.0,7836960.0,1539030.0,185136.0,4964220.0,2769906.0,1495356.0,1436892.0,4006176.0,1881288.0,1186680.0,965700.0,3332970.0,3611892.0,6650106.0,7620330.0,418122.0,464928.0,253344.0,339474.0,0.87248322147651
POC_c-moderate_p-moderate_b-none,moderate,moderate,none,True,75,976140.0,648672.0,327468.0,0.11300376392932661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036256.0,2194836.0,2843160.0,0.005691763408840601,2198838.0,1128564.0,1071492.0,1257324.0,379494.0,877830.0,890358.0,735324.0,155034.0,0.2493730462770143,6000564.0,2852034.0,3150444.0,0.0250161529325242,3947538.0,1967592.0,1982208.0,2838984.0,1145964.0,1693020.0,789264.0,690780.0,98484.0,0.4743486272066856,3035430.0,987624.0,2049198.0,0.0049310994649588,1548426.0,1094634.0,454836.0,558366.0,309894.0,248472.0,934032.0,751332.0,182700.0,0.18477386421802539,307806.0,162690.0,145116.0,0.0068608456391932,939252.0,508950.0,430998.0,301716.0,165996.0,135720.0,622224.0,334602.0,287622.0,0.0011475183188164,3124692.0,2356308.0,3124692.0,0.0,5558952.0,1418100.0,1543032.0,1116906.0,2840724.0,2718228.0,1309176.0,108924.0,1898862.0,1225830.0,742980.0,800052.0,1534854.0,821454.0,585684.0,531222.0,1136742.0,1228266.0,2142288.0,2420166.0,406290.0,439002.0,171216.0,216630.0,1.5552033823366855
POC_c-moderate_p-moderate_b-none,moderate,moderate,none,True,78,553146.0,381930.0,171216.0,0.0817027313423602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16298406.0,7640688.0,8663634.0,0.015067515205008,8703480.0,4540008.0,4167300.0,5279856.0,2193792.0,3086064.0,3210474.0,2260434.0,950040.0,0.32405292010463144,29135604.0,14974440.0,14176650.0,0.10002079630201821,24324330.0,12936726.0,11397870.0,19751958.0,9991428.0,9760530.0,2389368.0,1827522.0,561846.0,0.6779039861375609,90010374.0,35700450.0,54358644.0,0.14947986417536763,28509378.0,16663458.0,11857752.0,22483932.0,12925590.0,9558342.0,3564912.0,2331774.0,1233138.0,0.24976221017985,92394.0,49068.0,43326.0,0.0033739456419868002,1412880.0,793788.0,619962.0,149814.0,83868.0,65946.0,1255584.0,706092.0,549492.0,0.0,20668764.0,15266412.0,20668764.0,0.0,28735056.0,4190268.0,4217760.0,2939382.0,15362808.0,13372248.0,3359070.0,831198.0,12015396.0,8653368.0,1748526.0,2469234.0,9358068.0,5908344.0,1312134.0,1627248.0,4730712.0,5165190.0,13693278.0,16309716.0,19079274.0,20138760.0,33234.0,49590.0,1.6214689265536721
POC_c-moderate_p-moderate_b-none,moderate,moderate,none,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330774.0,149988.0,180786.0,0.0,2344824.0,1575396.0,770124.0,105966.0,40542.0,65424.0,2235900.0,1533462.0,702438.0,0.35349250741902005,36134058.0,17744172.0,18404502.0,0.1473968845489208,22061982.0,10798092.0,11271546.0,18718920.0,8692344.0,10026576.0,1289166.0,1129782.0,159384.0,0.5179120757703968,11854968.0,4420296.0,7441458.0,0.012311242458312402,5655870.0,3520368.0,2137764.0,3035952.0,1793766.0,1242186.0,2288274.0,1536942.0,751332.0,0.25578927452622224,86478.0,52200.0,34278.0,0.005400083552878401,1221306.0,712008.0,510168.0,131718.0,78300.0,53418.0,1076538.0,625878.0,450660.0,0.0,13915650.0,10601820.0,13915650.0,0.0,23200812.0,2381538.0,3796854.0,2758770.0,11792154.0,11408658.0,2111664.0,269874.0,8490156.0,5425494.0,1749570.0,2047284.0,6863082.0,3738738.0,1379298.0,1379472.0,91350.0,101964.0,14210406.0,15983292.0,2184048.0,2385888.0,43500.0,56898.0,1.446680080482897
POC_c-moderate_p-moderate_b-none,moderate,moderate,none,True,263,17226.0,14442.0,2784.0,0.014406195946741002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17346582.0,7260150.0,10092696.0,0.016471985843266403,8370618.0,4029492.0,4344780.0,5501532.0,2013702.0,3487830.0,2636796.0,1929138.0,707658.0,0.31713146851052004,19827648.0,9799332.0,10037190.0,0.06760777794952341,16406460.0,8453790.0,7959630.0,12896880.0,6147072.0,6749808.0,2085216.0,1625334.0,459882.0,0.6504374073391307,50686548.0,19166970.0,31546200.0,0.08354094146921501,16301190.0,9549642.0,6756594.0,12080298.0,6806706.0,5273592.0,2878656.0,1973334.0,905322.0,0.23828513130139944,705396.0,358788.0,346608.0,0.014457831325301202,1815342.0,989538.0,826326.0,659460.0,344172.0,315288.0,1133436.0,633360.0,500076.0,0.0040037071362372,15511056.0,11885766.0,15511056.0,0.0,21181194.0,3649650.0,4510254.0,3316440.0,10884222.0,10296972.0,3042738.0,606912.0,9033210.0,6477846.0,1924962.0,2585292.0,7374294.0,4511472.0,1550514.0,1765926.0,5019900.0,5393826.0,9023118.0,10630878.0,9835524.0,10519518.0,306414.0,400026.0,0.9348791317217561
POC_c-moderate_p-moderate_b-none,moderate,moderate,none,True,343,279618.0,191748.0,87870.0,0.0621601916860036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18285660.0,7484262.0,10806444.0,0.0178566898985214,6991494.0,2767818.0,4225416.0,5175282.0,1599582.0,3575700.0,1603758.0,1101420.0,502338.0,0.2831559964021054,20792826.0,9801942.0,11000454.0,0.0830785014122298,13818732.0,6156468.0,7665918.0,11402916.0,4725492.0,6677424.0,1150836.0,904626.0,246210.0,0.5485035311527112,2985666.0,963438.0,2025012.0,0.0013005032174268,2568414.0,1602888.0,966744.0,778998.0,442134.0,336864.0,1707288.0,1114644.0,592644.0,0.2604797437970016,973356.0,519390.0,453966.0,0.0292880470280862,1744698.0,986580.0,758640.0,823716.0,466668.0,357048.0,890010.0,502338.0,387672.0,0.007485303723056801,9642732.0,7387866.0,9642732.0,0.0,17189634.0,1815342.0,3120516.0,2297148.0,7520976.0,9668658.0,1610892.0,204450.0,6198576.0,3444156.0,1607412.0,1513104.0,5034690.0,2353176.0,1275594.0,1021554.0,4700088.0,5054700.0,8271786.0,9508230.0,527394.0,584640.0,374970.0,477456.0,0.8462638541294241
SOC,baseline,baseline,none,False,75,976140.0,648672.0,327468.0,0.11300691271465842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4518432.0,2078778.0,2441742.0,0.006178290048396201,4816668.0,1887378.0,2931552.0,997890.0,116406.0,881484.0,3780150.0,1764882.0,2015268.0,0.22107390770675928,6013614.0,3381690.0,2634360.0,0.039870641406579005,4816668.0,1887378.0,2931552.0,2414772.0,554538.0,1860234.0,2136720.0,1273158.0,863562.0,0.40309923019530586,6508644.0,2098962.0,4412466.0,0.020032246089781602,2602170.0,2280444.0,322422.0,363660.0,310938.0,52722.0,2203710.0,1939056.0,264654.0,0.05622682080771081,707136.0,362268.0,344868.0,0.0138947532386282,7729428.0,3923700.0,3812862.0,609522.0,302760.0,306762.0,7004022.0,3560910.0,3443112.0,0.0040714568788072,756030.0,482328.0,756030.0,0.0,4818930.0,1472736.0,302412.0,175566.0,1887378.0,2931552.0,1216086.0,256650.0,547926.0,208104.0,186354.0,116058.0,387846.0,94482.0,123018.0,52548.0,949170.0,984840.0,537660.0,701394.0,271788.0,289884.0,351654.0,452400.0,0.8610480239149001
